type,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/OBJECTID,properties/ID,properties/INDEX_PARC,properties/NOM,properties/ARROND,properties/TYPE
Feature,Point,-73.5839710783,45.5645584464,1928,003-0136,0218-000,Aire de jeu 18 mois à 5 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
Feature,Point,-73.5448142885,45.5907116495,1929,004-0420,0496-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
Feature,Point,-73.6166195327,45.6180841007,1930,009-0051,2563-000,Aire de pique-nique,Montréal-Nord,Plein air
Feature,Point,-73.6199710709,45.621244814,1931,042-0118,2558-000,Jeux d'eau,Montréal-Nord,Récréatif
Feature,Point,-73.5072631519,45.6785586379,1932,009-0040,9562-000,Aire de pique-nique,Rivière-des-Prairies-Pointe-aux-Trembles,Plein air
Feature,Point,-73.8916715314,45.4662023101,1933,003-0210,2720-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
Feature,Point,-73.8816414106,45.4862995648,1934,075-0045,2348-000,Soccer à 4-5,L'Île-Bizard-Sainte-Geneviève,Sportif
Feature,Point,-73.7250028237,45.5083898523,1935,003-0037,3805-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
Feature,Point,-73.7198450219,45.5229487778,1936,081-0001,2811-000,Tennis,Saint-Laurent,Sportif
Feature,Point,-73.5174320904,45.6079977412,1937,073-0100,0115-000,Soccer à 11,Mercier-Hochelaga-Maisonneuve,Sportif
Feature,Point,-73.5327139708,45.6138861957,1938,056-0015,1267-000,Piste cyclable,Mercier-Hochelaga-Maisonneuve,Plein air
Feature,Point,-73.6994236746,45.508316984,1939,013-0003,2812-000,Aire d'exercice canin,Saint-Laurent,Loisirs et détente
Feature,Point,-73.5703430451,45.5139366311,1940,003-0041,0913-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
Feature,Point,-73.5005307898,45.6559346658,1941,004-0350,0703-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
Feature,Point,-73.5852879374,45.4479385568,1942,075-0055,2895-000,Soccer à 4-5,Verdun,Sportif
Feature,Point,-73.632971407,45.4899530428,1943,018-0084,0138-000,Basketball,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
Feature,Point,-73.8817101931,45.479435707,1944,003-0253,2343-000,Aire de jeu 18 mois à 5 ans,L'Île-Bizard-Sainte-Geneviève,Aire de jeu - enfant
Feature,Point,-73.8308533372,45.5114659857,1945,073-0047,2700-001,Soccer à 11,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.7267456268,45.5157806044,1946,016-0009,2814-000,Balle,Saint-Laurent,Sportif
Feature,Point,-73.5399893525,45.5756060446,1947,021-0046,0097-000,Bocce,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
Feature,Point,-73.8662832019,45.4809926859,1948,089-0038,2357-000,Volleyball de plage,Pierrefonds-Roxboro,Récréatif
Feature,Point,-73.7733847854,45.5020841732,1949,003-0209,2659-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
Feature,Point,-73.4870183481,45.6916532454,1950,076-0110,0708-000,Soccer à 7,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
Feature,Point,-73.5762002584,45.4844410861,1951,004-0329,0376-000,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
Feature,Point,-73.6667466145,45.540786927,1952,003-0090,0012-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
Feature,Point,-73.6302582968,45.5366054349,1953,018-0046,0401-000,Basketball,Villeray-Saint-Michel-Parc-Extension,Récréatif
Feature,Point,-73.6223006831,45.5021347418,1954,065-0013,1860-013,Patinoire 4 saisons,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
Feature,Point,-73.6414523852,45.5745865039,1955,073-0013-76-S2,0025-000,Soccer sous-terrain à 7,Ahuntsic-Cartierville,Sportif
Feature,Point,-73.6228752593,45.4714382698,1956,073-0056-76-S2, ,Soccer sous-terrain à 7,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
Feature,Point,-73.6769079609,45.516879477,1957,074-0002-76-S1, ,Soccer sous-terrain à 7,Saint-Laurent,Sportif
Feature,Point,-73.5409310354,45.5487507032,1958,003-0456,0086-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
Feature,Point,-73.8717540972,45.4996387814,1959,016-0085,2350-000,Balle,L'Île-Bizard-Sainte-Geneviève,Sportif
Feature,Point,-73.5917789772,45.4340985599,1960,075-0057,2475-003,Soccer à 4-5,LaSalle,Sportif
Feature,Point,-73.6758073218,45.5390946909,1961,089-0019,1860-012,Volleyball de plage,Ahuntsic-Cartierville,Récréatif
Feature,Point,-73.6999908057,45.5088565494,1962,073-0005,2812-000,Soccer à 11,Saint-Laurent,Sportif
Feature,Point,-73.5408795437,45.5461232923,1963,012-0036,0059-000,Aire d'entraînement pour adultes,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
Feature,Point,-73.8480327703,45.5118487812,1964,004-0192,2663-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
Feature,Point,-73.7293650008,45.5171990414,1965,072-0006,2813-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
Feature,Point,-73.707173955,45.5281377337,1966,048-0009,0459-000,Palet,Ahuntsic-Cartierville,Loisirs et détente
Feature,Point,-73.590342528,45.5541140128,1967,018-0033,0202-000,Basketball,Rosemont-La Petite-Patrie,Récréatif
Feature,Point,-73.5907387689,45.592720771,1968,018-0136,2852-000,Basketball,Saint-Léonard,Récréatif
Feature,Point,-73.6316197452,45.5880064745,1969,003-0436,2568-000,Aire de jeu 18 mois à 5 ans,Montréal-Nord,Aire de jeu - enfant
Feature,Point,-73.6066952066,45.4567448935,1970,010-0021,0345-000,Aire de planche à roulette,Le Sud-Ouest,Récréatif
Feature,Point,-73.5524051192,45.4636185166,1971,003-0310,2909-000,Aire de jeu 18 mois à 5 ans,Verdun,Aire de jeu - enfant
Feature,Point,-73.6766948025,45.5170483687,1972,074-0002, ,Soccer / Football,Saint-Laurent,Sportif
Feature,Point,-73.5927439885,45.5492585718,1973,095-0032,0197-000,Pétanque,Rosemont-La Petite-Patrie,Loisirs et détente
Feature,Point,-73.9052680257,45.4948537106,1974,036-0004, ,Golf,L'Île-Bizard-Sainte-Geneviève,Sportif
Feature,Point,-73.5625045849,45.6620615339,1975,004-0371,0976-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
Feature,Point,-73.5801726414,45.4545873165,1976,003-0297,2896-000,Aire de jeu 18 mois à 5 ans,Verdun,Aire de jeu - enfant
Feature,Point,-73.5355522327,45.5823671718,1977,058-0020,0101-000,Piste d'athlétisme (400m) et équipements,Mercier-Hochelaga-Maisonneuve,Sportif
Feature,Point,-73.6166549169,45.6178689111,1978,050-0078,2563-000,Pataugeoire,Montréal-Nord,Récréatif
Feature,Point,-73.5990918527,45.5968984151,1979,018-0138,2853-000,Basketball,Saint-Léonard,Récréatif
Feature,Point,-73.6127476484,45.4202451807,1980,081-0070,2469-000,Tennis,LaSalle,Sportif
Feature,Point,-73.6546723879,45.4260839256,1981,003-0340,2461-000,Aire de jeu 18 mois à 5 ans,LaSalle,Aire de jeu - enfant
Feature,Point,-73.6756270914,45.4383789652,1982,050-0023,2398-000,Pataugeoire,Lachine,Récréatif
Feature,Point,-73.6395910054,45.455230559,1983,003-0269,0523-000,Aire de jeu 18 mois à 5 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
Feature,Point,-73.5837718506,45.4751675314,1984,018-0102,0398-000,Basketball,Le Sud-Ouest,Récréatif
Feature,Point,-73.6420993515,45.5594068363,1985,052-0022,0426-000,Patinoire avec bandes,Ahuntsic-Cartierville,Récréatif
Feature,Point,-73.6724557663,45.5093235043,1986,004-0013,2834-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
Feature,Point,-73.6051249149,45.5274111406,1987,054-0022,0337-000,Ping-pong,Le Plateau-Mont-Royal,Loisirs et détente
Feature,Point,-73.6530410225,45.5701781084,1988,013-0010,0023-000,Aire d'exercice canin,Ahuntsic-Cartierville,Loisirs et détente
Feature,Point,-73.6351688374,45.599123483,1989,050-0077,2560-000,Pataugeoire,Montréal-Nord,Récréatif
Feature,Point,-73.5581990108,45.4472692908,1990,003-0313,2937-000,Aire de jeu 18 mois à 5 ans,Verdun,Aire de jeu - enfant
Feature,Point,-73.8271831232,45.5074863073,1991,081-0044,2685-000,Tennis,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.9042561955,45.4585979102,1992,003-0216,2723-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
Feature,Point,-73.8845352983,45.469685268,1993,037-0007,2666-000,Grève / Plage,Pierrefonds-Roxboro,Plein air
Feature,Point,-73.8445279457,45.4928076055,1994,004-0182,2698-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
Feature,Point,-73.6851721766,45.5193108687,1995,003-0015,2806-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
Feature,Point,-73.5851489646,45.4482337417,1996,052-0086,2895-000,Patinoire avec bandes,Verdun,Récréatif
Feature,Point,-73.5661850705,45.4717317343,1997,003-0293,2923-000,Aire de jeu 18 mois à 5 ans,Verdun,Aire de jeu - enfant
Feature,Point,-73.5619084888,45.5247472118,1998,009-0058,0593-000,Aire de pique-nique,Ville-Marie,Plein air
Feature,Point,-73.5329563706,45.5510064778,1999,009-0055,0077-000,Aire de pique-nique,Mercier-Hochelaga-Maisonneuve,Plein air
Feature,Point,-73.4943736944,45.6849518654,2000,074-0025,1083-000,Soccer / Football,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
Feature,Point,-73.5324372193,45.5512144677,2001,042-0128,0077-000,Jeux d'eau,Mercier-Hochelaga-Maisonneuve,Récréatif
Feature,Point,-73.7177602503,45.5303762904,2002,004-0063,0004-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
Feature,Point,-73.5747308042,45.5443511355,2003,004-0107,0212-000,Aire de jeu  5 à 12 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
Feature,Point,-73.6768424723,45.5287885689,2004,052-0006,2815-000,Patinoire avec bandes,Saint-Laurent,Récréatif
Feature,Point,-73.657174535,45.568082839,2005,074-0006-76-S1, ,Soccer sous-terrain à 7,Ahuntsic-Cartierville,Sportif
Feature,Point,-73.8982926282,45.5171882574,2006,064-0011,9502-000,Rampe de mise à l'eau / descente de bateaux,L'Île-Bizard-Sainte-Geneviève,Plein air
Feature,Point,-73.5157301679,45.6603061486,2007,003-0404,1074-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
Feature,Point,-73.6570394741,45.5682671099,2008,074-0006, ,Soccer / Football,Ahuntsic-Cartierville,Sportif
Feature,Point,-73.6802702327,45.5009868321,2009,003-0017,2808-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
Feature,Point,-73.6040311031,45.5782492218,2010,003-0504,2857-000,Aire de jeu 18 mois à 5 ans,Saint-Léonard,Aire de jeu - enfant
Feature,Point,-73.5793201312,45.5192844095,2011,004-0038,0307-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
Feature,Point,-73.5444419237,45.5421199813,2012,042-0124,0057-000,Jeux d'eau,Mercier-Hochelaga-Maisonneuve,Récréatif
Feature,Point,-73.6474776616,45.489664535,2013,004-0246,0173-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
Feature,Point,-73.6384854246,45.5484479105,2014,028-0005,0414-000,Croquet,Ahuntsic-Cartierville,Récréatif
Feature,Point,-73.6393214092,45.4323655424,2015,095-0052,2454-000,Pétanque,LaSalle,Loisirs et détente
Feature,Point,-73.64574878,45.5770050406,2016,053-0011,0025-000,Patinoire sans bandes,Ahuntsic-Cartierville,Récréatif
Feature,Point,-73.5371161759,45.6078517574,2017,022-0003,0109-000,Boisé,Mercier-Hochelaga-Maisonneuve,Plein air
Feature,Point,-73.605710848,45.635612928,2018,003-0407,0966-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
Feature,Point,-73.793020358,45.5032074237,2019,073-0041,2715-000,Soccer à 11,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.5879122421,45.5774438216,2020,074-0029,2861-000,Soccer / Football,Saint-Léonard,Sportif
Feature,Point,-73.5876406754,45.6442816757,2021,018-0105,0970-000,Basketball,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
Feature,Point,-73.6008510909,45.5131679416,2022,003-0178,2607-000,Aire de jeu 18 mois à 5 ans,Outremont,Aire de jeu - enfant
Feature,Point,-73.535196414,45.5893591368,2023,042-0131,1266-000,Jeux d'eau,Mercier-Hochelaga-Maisonneuve,Récréatif
Feature,Point,-73.5008876226,45.6473935453,2024,004-0341,0689-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
Feature,Point,-73.6240644138,45.4279563825,2025,004-0286,2453-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
Feature,Point,-73.712286916,45.5140982411,2026,067-0001,3814-000,Scène,Saint-Laurent,Loisirs et détente
Feature,Point,-73.5329179983,45.5602709522,2027,048-0006,0091-000,Palet,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
Feature,Point,-73.5591200541,45.5455704649,2028,054-0008,0187-000,Ping-pong,Rosemont-La Petite-Patrie,Loisirs et détente
Feature,Point,-73.6535864197,45.4331312307,2029,076-0087,2464-000,Soccer à 7,LaSalle,Sportif
Feature,Point,-73.5758696179,45.6352439895,2030,073-0084,0971-000,Soccer à 11,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
Feature,Point,-73.8903192803,45.4495324792,2031,003-0224,2704-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
Feature,Point,-73.5683733744,45.4568745728,2032,004-0273,2934-000,Aire de jeu  5 à 12 ans,Verdun,Aire de jeu - enfant
Feature,Point,-73.7325974951,45.5099329665,2033,001-0006,3815-000,Arbri soleil,Saint-Laurent,Plein air
Feature,Point,-73.6373770292,45.4580964331,2034,074-0019,1807-004,Soccer / Football,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
Feature,Point,-73.5836845396,45.6034861493,2035,004-0437,2010-000,Aire de jeu  5 à 12 ans,Anjou,Aire de jeu - enfant
Feature,Point,-73.8562803516,45.4749927568,2036,055-0030,2730-023,Piscine extérieure,Pierrefonds-Roxboro,Récréatif
Feature,Point,-73.5676156535,45.53709996,2037,042-0016,0046-000,Jeux d'eau,Le Plateau-Mont-Royal,Récréatif
Feature,Point,-73.920822636,45.4619638971,2038,056-0012,9503-000,Piste cyclable,Pierrefonds-Roxboro,Plein air
Feature,Point,-73.5440862344,45.542002442,2039,001-0020,0057-000,Arbri soleil,Mercier-Hochelaga-Maisonneuve,Plein air
Feature,Point,-73.5549548738,45.4778953123,2040,004-0324,0256-000,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
Feature,Point,-73.6065062944,45.6196407783,2041,076-0099,4107-003,Soccer à 7,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
Feature,Point,-73.5876396866,45.5777373994,2042,058-0022,2861-000,Piste d'athlétisme (400m) et équipements,Saint-Léonard,Sportif
Feature,Point,-73.881716688,45.4586647694,2043,003-0226,2675-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
Feature,Point,-73.654331075,45.5714519014,2044,032-0002,0023-000,Fer / Galet,Ahuntsic-Cartierville,Loisirs et détente
Feature,Point,-73.8482247582,45.5074927391,2045,003-0231,2682-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
Feature,Point,-73.5968411701,45.4492392864,2046,016-0115,0917-000,Balle,Le Sud-Ouest,Sportif
Feature,Point,-73.7831808298,45.504809943,2047,073-0044,2660-000,Soccer à 11,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.5396064598,45.575597185,2048,004-0408,0097-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
Feature,Point,-73.6486607457,45.5821768947,2049,052-0112,2565-000,Patinoire avec bandes,Montréal-Nord,Récréatif
Feature,Point,-73.5594002956,45.4901484125,2050,089-0044,1840-000,Volleyball de plage,Le Sud-Ouest,Récréatif
Feature,Point,-73.5805020427,45.5136366536,2051,089-0008,0224-000,Volleyball de plage,Le Plateau-Mont-Royal,Récréatif
Feature,Point,-73.8618026006,45.4748316764,2052,016-0083,2700-003,Balle,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.8448146416,45.4916119227,2053,016-0080,2698-000,Balle,Pierrefonds-Roxboro,Sportif
Feature,Point,-73.5325164005,45.5507751024,2054,003-0463,0077-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
Feature,Point,-73.6087457522,45.5266881523,2055,004-0046,0340-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
Feature,Point,-73.5844970204,45.4957725506,2056,076-0046,1806-301,Soccer à 7,Ville-Marie,Sportif
Feature,Point,-73.6743133054,45.4383107774,2057,003-0108,2398-000,Aire de jeu 18 mois à 5 ans,Lachine,Aire de jeu - enfant
Feature,Point,-73.5928586663,45.5493159817,2058,054-0007,0197-000,Ping-pong,Rosemont-La Petite-Patrie,Loisirs et détente
Feature,Point,-73.496210184,45.6834920886,2059,017-0002,1083-000,Balle au mur,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
Feature,Point,-73.685974878,45.5008221041,2060,009-0003,2803-000,Aire de pique-nique,Saint-Laurent,Plein air
Feature,Point,-73.6900404673,45.5032600025,2061,004-0006,2797-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
Feature,Point,-73.6041031898,45.4565850503,2062,004-0321,0345-000,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
Feature,Point,-73.5833507819,45.5156179784,2063,053-0003,0224-000,Patinoire sans bandes,Le Plateau-Mont-Royal,Récréatif
Feature,Point,-73.5696793414,45.5483521872,2064,004-0126,1133-000,Aire de jeu  5 à 12 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
Feature,Point,-73.7067399854,45.4362843516,2065,071-0026,2404-000,Sentier pédestre,Lachine,Plein air
Feature,Point,-73.706202793,45.5117462489,2066,001-0004,2820-000,Arbri soleil,Saint-Laurent,Plein air
Feature,Point,-73.5885514036,45.4524764735,2067,073-0071,0875-000,Soccer à 11,Le Sud-Ouest,Sportif
Feature,Point,-73.6027062223,45.5510140826,2068,012-0012,0198-000,Aire d'entraînement pour adultes,Villeray-Saint-Michel-Parc-Extension,Loisirs et détente
Feature,Point,-73.7155560665,45.5067845573,2069,004-0023,2826-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
Feature,Point,-73.6286279117,45.6184299615,2070,075-0061, ,Soccer à 4-5,Montréal-Nord,Sportif
Feature,Point,-73.5607575533,45.4656594493,2071,002-0023,2893-000,Aire de glissade,Verdun,Loisirs et détente
Feature,Point,-73.8574301289,45.514543763,2072,020-0012,9502-000,Belvédère,L'Île-Bizard-Sainte-Geneviève,Loisirs et détente
Feature,Point,-73.6880379915,45.5279737722,2073,072-0001,2818-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
Feature,Point,-73.4999216138,45.6961086207,2074,004-0340,0956-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
Feature,Point,-73.5924689656,45.5491308093,2075,095-0033,0197-000,Pétanque,Rosemont-La Petite-Patrie,Loisirs et détente
Feature,Point,-73.674472299,45.4380073813,2076,055-0016,2398-000,Piscine extérieure,Lachine,Récréatif
Feature,Point,-73.6333553308,45.5836477081,2077,050-0075,2561-000,Pataugeoire,Montréal-Nord,Récréatif
Feature,Point,-73.5740239704,45.4888405163,2078,003-0374,0311-000,Aire de jeu 18 mois à 5 ans,Le Sud-Ouest,Aire de jeu - enfant
Feature,Point,-73.6269941846,45.4223283989,2079,004-0280,2448-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
Feature,Point,-73.6263842572,45.5359126635,2080,070-0016,0401-000,Sentier de ski de fond,Villeray-Saint-Michel-Parc-Extension,Plein air
Feature,Point,-73.61872279,45.6125803053,2081,058-0018, ,Piste d'athlétisme (400m) et équipements,Montréal-Nord,Sportif
Feature,Point,-73.6225626691,45.5022514676,2082,065-0012,1860-013,Patinoire 4 saisons,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
Feature,Point,-73.6912105648,45.5188337551,2083,089-0003,2807-000,Volleyball de plage,Saint-Laurent,Récréatif
Feature,Point,-73.5765853896,45.4842342599,2084,003-0377,0376-000,Aire de jeu 18 mois à 5 ans,Le Sud-Ouest,Aire de jeu - enfant
Feature,Point,-73.6341856139,45.5563845438,2085,003-0080,0425-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
Feature,Point,-73.6264002033,45.4290865157,2086,004-0291,2475-001,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
Feature,Point,-73.5532067054,45.5422767949,2087,028-0008,0186-000,Croquet,Mercier-Hochelaga-Maisonneuve,Récréatif
Feature,Point,-73.5924311235,45.4579481892,2088,004-0310,0348-000,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
Feature,Point,-73.6812421341,45.5007926035,2089,072-0004,2808-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
Feature,Point,-73.6689528361,45.5617188947,2090,071-0014,0034-000,Sentier pédestre,Ahuntsic-Cartierville,Plein air
Feature,Point,-73.61736195,45.5905525698,2091,005-0040,2871-014,Aire de jeu combiné,Saint-Léonard,Aire de jeu - enfant
